N-gramm,Count
pluck my,2
enter into,2
provost who,2
effect but,2
must kiss,2
him hold,2
alone it,2
barnardine and,2
labour lost,2
love labour,2
give thanks,2
wash with,2
there never,2
on there,2
be than,2
petruchio a,2
brother stage,2
my urging,2
rehearse your,2
matter who,2
together so,2
it fall,2
forward let,2
pyramus you,2
barnardine claudio,2
claudio as,2
wash and,2
you begin,2
powers above,2
the fingers,2
heavy hand,2
thurio whom,2
fine but,2
term it,2
mollis aer,2
these sorrows,2
no countermand,2
of sorrows,2
much stage,2
doth import,2
to colour,2
construction of,2
as near,2
here awhile,2
ere morning,2
siege of,2
the public,2
profess the,2
found this,2
shows of,2
here puck,2
article of,2
it neither,2
almost day,2
obey him,2
most constant,2
sweet bottom,2
way out,2
savours sweet,2
thy dispose,2
duke they,2
some in,2
queen what,2
enough abbess,2
promising to,2
grey as,2
julia scene,2
milan an,2
thurio give,2
you villains,2
him abbess,2
whose issue,2
reprehended him,2
should for,2
thought dead,2
proteus my,2
bottom fourzero,2
late i,2
soothsayer the,2
cymbeline soothsayer,2
except it,2
men stage,2
threefour this,2
fame that,2
good turn,2
fire with,2
meat was,2
hope well,2
as not,2
quench your,2
love hot,2
provost abhorson,2
here three,2
sworn that,2
discredit our,2
julia fourfour,2
hinder by,2
were hinder,2
i pine,2
bush of,2
the scale,2
dir pompey,2
nathaniel peter,2
favour you,2
a hanging,2
kiss to,2
dumaine is,2
occupation a,2
loving lord,2
moon may,2
meal on,2
to disfigure,2
present and,2
know which,2
empty and,2
perfection as,2
sir then,2
nay sir,2
two by,2
fit of,2
a fit,2
years space,2
and part,2
a calendar,2
the almanack,2
enter abhorson,2
dir abhorson,2
out moonshine,2
well jessica,2
abhorson provost,2
then may,2
abide here,2
wink of,2
to wink,2
seen to,2
sleep but,2
thorns and,2
heard say,2
still did,2
time than,2
be julia,2
at them,2
world desires,2
never bring,2
the huge,2
affections and,2
own affections,2
that war,2
dir throws,2
why even,2
even what,2
bate his,2
on bawd,2
the endeavour,2
instruct thee,2
some man,2
now not,2
burnt and,2
then grace,2
one petruchio,2
petruchio servant,2
present wall,2
after in,2
shall show,2
the venom,2
the person,2
court shall,2
a pastime,2
body pine,2
fast the,2
mad dog,2
in elysium,2
subscribe to,2
every true,2
apparel fits,2
strike his,2
may strike,2
fits your,2
names that,2
wall in,2
great chamber,2
pass and,2
fit me,2
thief your,2
man thinks,2
enough if,2
straight petruchio,2
the chink,2
dumaine and,2
three berowne,2
his nurse,2
whose advice,2
quick away,2
onetwo true,2
base for,2
is base,2
nature shows,2
wit from,2
horse will,2
years in,2
easy it,2
the gall,2
fail her,2
art that,2
that through,2
three moth,2
and haste,2
his fury,2
onetwo which,2
spirits look,2
prison escalus,2
amount to,2
demetrius o,2
how fit,2
your followers,2
complete man,2
a complete,2
merciful man,2
greatness in,2
affection would,2
duke no,2
this tell,2
passion with,2
here lysander,2
thirty marry,2
love moth,2
a porter,2
to sup,2
what instance,2
you company,2
folly valentine,2
child let,2
this claudio,2
no wound,2
he viola,2
again would,2
lysander threefour,2
and run,2
comfort me,2
through fire,2
petruchio the,2
curtsy i,2
mouth with,2
ransom him,2
thirty hold,2
overdone escalus,2
to perish,2
petruchio seventhree,2
pretty because,2
the beef,2
that fellow,2
not hermia,2
hermia but,2
change a,2
us away,2
his days,2
exeunt officers,2
far behind,2
die let,2
my pity,2
why tender,2
duke threetwo,2
why tough,2
lorenzo threeone,2
sway and,2
an empress,2
empress love,2
his bondman,2
threeone good,2
no moth,2
whence are,2
have wish,2
abuse me,2
because little,2
silvia you,2
it myself,2
this would,2
helena threefour,2
hour sir,2
dir will,2
so what,2
speaks the,2
once did,2
prepare you,2
know ye,2
your countryman,2
countryman duke,2
onetwo that,2
mistress kate,2
eel is,2
praise an,2
content with,2
repent the,2
regard of,2
my praise,2
the tedious,2
salarino threeone,2
threeone you,2
valentine threetwo,2
my rapier,2
thirty indeed,2
servant you,2
for help,2
mistaking the,2
dull fifteen,2
so helena,2
this company,2
forbear till,2
command let,2
go demetrius,2
that great,2
breath in,2
moth fifteen,2
this fond,2
launcelot what,2
better love,2
costard she,2
hence therefore,2
knowledge with,2
the writing,2
haberdasher stage,2
love duke,2
matter if,2
the tied,2
some three,2
duke return,2
pleasure is,2
must let,2
hath blessed,2
now should,2
must now,2
this left,2
left shoe,2
threethree stay,2
visit thee,2
have two,2
thou kill,2
hours to,2
demetrius threethree,2
since thy,2
father a,2
myself with,2
was duke,2
are gentle,2
allowed for,2
fellow lucio,2
must keep,2
dog is,2
days a,2
is himself,2
us lorenzo,2
penance but,2
father your,2
the unkindest,2
tailor let,2
compare with,2
that meet,2
first thou,2
thou tell,2
news in,2
drive the,2
faith gratiano,2
die sir,2
away till,2
wit armado,2
launce sir,2
go launce,2
were returned,2
that colour,2
leave sir,2
fly my,2
bent on,2
onethree as,2
speed master,2
what wicked,2
valentine ay,2
wicked and,2
complexion armado,2
met us,2
was samson,2
this again,2
bear for,2
onefour is,2
fear thou,2
come tailor,2
we pursu,2
owe a,2
came her,2
me desire,2
possess the,2
launce why,2
fair hand,2
still her,2
salt tears,2
tears if,2
fear or,2
maintain it,2
better sir,2
this abbey,2
thy voyage,2
voyage and,2
fled into,2
than hers,2
her faults,2
it writ,2
return no,2
more or,2
country though,2
being young,2
my chance,2
in telling,2
of costard,2
holy as,2
two eightthree,2
nor less,2
goes hard,2
hearken after,2
forbid and,2
my keys,2
sir marry,2
but wherefore,2
dream was,2
defend the,2
correction and,2
flatter me,2
christian jessica,2
berowne eight,2
her into,2
smiling at,2
sevenzero sir,2
some ill,2
lysander what,2
following sir,2
form following,2
eight it,2
telling true,2
no sound,2
escalus and,2
debt of,2
o gentle,2
in pisa,2
ground which,2
pisa tranio,2
no discourse,2
deliver them,2
fivenine if,2
hour when,2
be hated,2
well wherein,2
he chance,2
than so,2
hath sentenced,2
did commend,2
melancholy i,2
with melancholy,2
himself duke,2
so proteus,2
you costard,2
i sure,2
jessica shylock,2
her knight,2
gone no,2
as concerning,2
sevenone stage,2
berowne dull,2
seven this,2
dull berowne,2
valentine threeseven,2
dir dull,2
dull with,2
enter dull,2
are betroth,2
but short,2
years is,2
year in,2
forsworn and,2
knight berowne,2
most illustrious,2
armado is,2
our and,2
of cords,2
his sickness,2
biondello sevenzero,2
lords i,2
you delight,2
me jessica,2
charm her,2
thy song,2
falling out,2
take those,2
travel you,2
her along,2
husband here,2
all loves,2
adriana eightthree,2
angelo shall,2
shall lie,2
no then,2
nothing she,2
god grant,2
a low,2
a high,2
longaville seven,2
for high,2
in god,2
a masque,2
sevenzero if,2
either death,2
with falsehood,2
falsehood false,2
and perform,2
perform an,2
lying asleep,2
dull costard,2
duke scene,2
sighs for,2
did deceive,2
spirit grows,2
your keeper,2
don armado,2
and don,2
any kind,2
mutton and,2
be blind,2
pray a,2
you silvia,2
most sacred,2
justice most,2
turn sir,2
adriana eightfour,2
alive to,2
knew how,2
look from,2
neither sir,2
secure but,2
proclaimed king,2
proclaimed a,2
eye but,2
ten it,2
runs the,2
wisdom of,2
the wench,2
armado shall,2
berowne see,2
sirrah what,2
him deliver,2
great spirit,2
fair jessica,2
boy what,2
armado and,2
of human,2
down sorrow,2
thurio for,2
smile again,2
for valentine,2
affliction may,2
present death,2
the marshal,2
welcome the,2
belch that,2
eyes where,2
on berowne,2
daughter sake,2
threefive wherefore,2
wherefore was,2
them upon,2
virtuous and,2
eightfour she,2
as dangerous,2
troth you,2
old enough,2
his frailty,2
at anything,2
duty pricks,2
father would,2
a female,2
we him,2
wench costard,2
near for,2
prove prosperous,2
prosperous and,2
ladyship proteus,2
seventwo o,2
contrary to,2
why jessica,2
professes to,2
received no,2
joy not,2
proteus but,2
eightthree to,2
undertake and,2
two angelo,2
corner of,2
himself by,2
the instruction,2
by east,2
pricks me,2
circumstances i,2
best for,2
sweet grace,2
sooth you,2
berowne ten,2
my lorenzo,2
eyes shall,2
come unto,2
duke duke,2
from silvia,2
to trial,2
should of,2
is sweet,2
judge the,2
lady entertain,2
bassanio what,2
he marry,2
mistress proteus,2
jaquenetta is,2
for jaquenetta,2
valentine threefour,2
especially to,2
threefive she,2
good repute,2
antony dull,2
instruct you,2
content what,2
choke a,2
tedious as,2
each lord,2
little as,2
law to,2
a law,2
what ground,2
nineseven but,2
offer it,2
not against,2
mar no,2
to prevent,2
stood on,2
this fault,2
all thou,2
with writing,2
in we,2
behold him,2
wag host,2
host page,2
ran away,2
dog for,2
everything that,2
nothing yet,2
go between,2
goodly person,2
them orlando,2
my crown,2
crown my,2
name jaques,2
black gown,2
meet as,2
this description,2
menelaus patroclus,2
wedded her,2
birds sing,2
we then,2
melodious birds,2
threesix a,2
no forsooth,2
language i,2
and jaques,2
know madam,2
twofour but,2
looks they,2
steward onefour,2
company but,2
s twofour,2
been myself,2
the eternal,2
myself alone,2
a language,2
rivers to,2
host here,2
ways stage,2
thither troilus,2
for fashion,2
and sworn,2
your society,2
pox upon,2
beard like,2
happy by,2
shallow rivers,2
urinals about,2
said but,2
say on,2
earth as,2
threefive your,2
ulysses this,2
was thrown,2
many hours,2
wind or,2
us cleon,2
you right,2
hours and,2
painted cloth,2
done though,2
hurt done,2
you lafeu,2
to incest,2
his indignation,2
been acquainted,2
lafeu threefive,2
in breaking,2
keeping of,2
languish and,2
professes not,2
father liking,2
to languish,2
instance strong,2
command you,2
achilles bids,2
advocate for,2
a hurt,2
our misery,2
to evil,2
best virtue,2
some pains,2
by custom,2
had quite,2
was mad,2
menelaus æneas,2
my dignity,2
argument for,2
mad for,2
with long,2
ourselves the,2
curse of,2
noble helicane,2
talked of,2
nestor what,2
the big,2
troilus ninefive,2
pleasure sir,2
will knog,2
in six,2
the bonds,2
exeunt host,2
hurt it,2
house nerissa,2
it hector,2
four that,2
jaques you,2
little harm,2
shore i,2
groans that,2
sleep he,2
sing madrigals,2
sweet say,2
is given,2
anon a,2
him does,2
is among,2
even of,2
pox on,2
he evans,2
reliques of,2
slave which,2
brains of,2
send thee,2
offended with,2
whose death,2
the rarity,2
heaven prosper,2
to count,2
now heaven,2
kind heart,2
place that,2
to resolve,2
gentlemen have,2
water for,2
flux of,2
would master,2
ninesix come,2
villany so,2
knocked out,2
shall crown,2
music lorenzo,2
wished me,2
looks he,2
the strongest,2
found him,2
tears but,2
borrow me,2
him cressida,2
first is,2
heaven send,2
great for,2
bankrupt there,2
he simple,2
will corrupt,2
are nothing,2
meets hector,2
vow for,2
no to,2
hector if,2
all here,2
asses and,2
them of,2
another gentleman,2
and greasy,2
trojan blood,2
of trojan,2
when hector,2
court the,2
dogs and,2
your dogs,2
diomed troilus,2
he know,2
ears she,2
forest and,2
not certain,2
fourthree he,2
tall fellows,2
what at,2
him lysimachus,2
a quart,2
be pity,2
see such,2
him live,2
quart of,2
a toast,2
the needless,2
i lived,2
to govern,2
lived to,2
furnish like,2
two most,2
by cressida,2
nineseven how,2
kill my,2
would sing,2
rise we,2
and wake,2
wife whom,2
not lost,2
wish lysimachus,2
may lawfully,2
i knowing,2
ninefive troilus,2
one twofour,2
woman when,2
speak sweet,2
cry stage,2
any count,2
misery doth,2
fivezero give,2
what honour,2
purpose did,2
a beloved,2
yonder he,2
simple fourthree,2
pericles two,2
falstaff from,2
dir simple,2
his charity,2
clown that,2
our free,2
large the,2
troilus thou,2
me audience,2
give as,2
antiochus two,2
coward troilus,2
ninesix he,2
very late,2
there diomedes,2
celia there,2
place there,2
as tall,2
recovered the,2
count to,2
she demand,2
falstaff sixtwo,2
that country,2
welcome we,2
and plain,2
this queen,2
thine the,2
bad if,2
rosalind marry,2
his first,2
nine bad,2
the score,2
his in,2
of bright,2
gar is,2
after he,2
bright gold,2
among nine,2
matter pandarus,2
this sentence,2
court awards,2
so quiet,2
gave this,2
and gave,2
day good,2
pace is,2
live if,2
length of,2
king take,2
sweet harmony,2
me pandarus,2
seven year,2
sighed as,2
she sighed,2
joy with,2
king this,2
or borrow,2
if no,2
ambles withal,2
travels in,2
three lord,2
yours by,2
is alive,2
alarum stage,2
by none,2
evans fourtwo,2
these ways,2
diomedes nestor,2
this men,2
fourtwo come,2
him indeed,2
time ambles,2
withal who,2
still withal,2
kill us,2
exit pandarus,2
ajax menelaus,2
an easy,2
and calchas,2
lives have,2
madam gentleman,2
did lie,2
she goes,2
brain as,2
gone helena,2
who he,2
thy fill,2
the running,2
have felt,2
sixthree marry,2
gentlewoman i,2
with cleon,2
chorus stage,2
through his,2
threesix achilles,2
shylock most,2
door a,2
knew man,2
achilles sevenone,2
cuckolds ere,2
those honours,2
persuade me,2
goes this,2
for thence,2
my gentlewoman,2
sevenone is,2
count a,2
to for,2
calchas agamemnon,2
achilles be,2
who so,2
a sportful,2
you de,2
go as,2
guide us,2
but just,2
the trial,2
dispatch in,2
hand at,2
greatness was,2
talking with,2
brought your,2
wake him,2
a whale,2
priest that,2
tongues in,2
never tell,2
latin and,2
hector ninesix,2
away king,2
king threefive,2
him marina,2
and grief,2
fool from,2
awards it,2
ulysses twotwo,2
side pericles,2
of antioch,2
angry pandarus,2
build upon,2
foolish woman,2
wears yet,2
meaning i,2
no pain,2
on of,2
she why,2
the ways,2
the burden,2
guard to,2
well forbid,2
pandarus how,2
diomedes with,2
lysimachus eightsix,2
ulysses patroclus,2
a an,2
already unless,2
fool when,2
same i,2
unto him,2
would repent,2
an we,2
see mine,2
way simple,2
many i,2
sixthree here,2
all pandars,2
oak whose,2
you bardolph,2
offences being,2
took a,2
my offences,2
some sack,2
quoth a,2
cressid is,2
instance o,2
harmony is,2
afraid to,2
use no,2
lady clown,2
longer with,2
you farewell,2
too fine,2
you helicanus,2
his legs,2
a posset,2
life sir,2
wood to,2
an egg,2
no his,2
the hunters,2
pless my,2
worst fault,2
fire stage,2
have answered,2
here lord,2
the contempt,2
have is,2
love jaques,2
orlando a,2
o instance,2
star or,2
her thy,2
me ill,2
along this,2
ill will,2
of therefore,2
o madam,2
sevensix we,2
change for,2
madam yonder,2
now hector,2
writ in,2
hector ninefive,2
the brook,2
will also,2
city for,2
parolles sevensix,2
now falstaff,2
nestor twotwo,2
argument it,2
be till,2
clown so,2
diomedes agamemnon,2
away as,2
patroclus ulysses,2
sevensix he,2
bertram sevensix,2
try all,2
in standing,2
lent it,2
this contract,2
doctor clerk,2
lent me,2
men should,2
necessity i,2
a disguise,2
time had,2
lord helicane,2
as seek,2
as proper,2
wonder and,2
how honourable,2
rosalind by,2
stage now,2
you looked,2
of children,2
smile upon,2
and pardon,2
be perform,2
at page,2
nay there,2
achilles with,2
attend upon,2
no achilles,2
be fain,2
but early,2
when judges,2
one eightsix,2
did steal,2
so all,2
clown nay,2
shall more,2
that habit,2
all ulysses,2
nineseven look,2
forest orlando,2
could endure,2
than doth,2
god would,2
feast shall,2
comfort your,2
linguist and,2
nineseven most,2
son will,2
friend sir,2
simple fourtwo,2
day there,2
nestor sevenone,2
melancholy jaques,2
a cardecu,2
what know,2
sings in,2
heir that,2
maiden but,2
our state,2
early pandarus,2
sir rugby,2
agamemnon twozero,2
hap to,2
where love,2
speak anything,2
truth where,2
yield but,2
rugby seventeen,2
ford host,2
hath that,2
more feet,2
passion is,2
feet than,2
show and,2
sleep as,2
would bear,2
drink and,2
yours king,2
seeing this,2
so hector,2
up cressida,2
matter the,2
the feet,2
page sixzero,2
come be,2
a braggart,2
not master,2
threesix do,2
do yours,2
æneas twozero,2
in shame,2
de court,2
master are,2
troilus will,2
anything i,2
whose nature,2
our remembrances,2
with bag,2
bag and,2
my heel,2
and baggage,2
yours your,2
youth by,2
some kind,2
i or,2
ears you,2
king twofour,2
rugby come,2
he angry,2
cressida my,2
how things,2
call themselves,2
pass that,2
twofour we,2
he utter,2
fear this,2
verses celia,2
will eat,2
lik her,2
touchstone come,2
own protection,2
go search,2
women were,2
as often,2
often as,2
their weapons,2
nature these,2
not win,2
two servants,2
ride before,2
that surfeit,2
of shame,2
fenton come,2
came for,2
cousin cressid,2
most learned,2
dir even,2
sixone she,2
steward stage,2
no match,2
bassanio good,2
with aged,2
anon stage,2
what cressida,2
honest care,2
forbear the,2
than love,2
speak me,2
makes my,2
had received,2
upon these,2
shalt lose,2
it since,2
i sweet,2
pain but,2
feet were,2
were great,2
thee parolles,2
left alone,2
my host,2
go aside,2
not up,2
more serious,2
verse and,2
helen was,2
of antiquity,2
doctor for,2
angle for,2
to fail,2
my merry,2
my bedfellow,2
the privilege,2
fond to,2
hector armed,2
knew her,2
jew shall,2
ours this,2
shame you,2
much shame,2
trumpet sound,2
himself agamemnon,2
just a,2
all bound,2
you colour,2
he fail,2
slain and,2
cut and,2
have sport,2
doctor bassanio,2
lie my,2
portia nineseven,2
my aid,2
to produce,2
speak out,2
other means,2
on death,2
safer than,2
troilus well,2
for going,2
end will,2
heaven would,2
reverend sir,2
shall leave,2
that doctor,2
within it,2
one body,2
you within,2
shallow anne,2
all graces,2
more dear,2
him host,2
the lodging,2
not open,2
art worthy,2
lord governor,2
woo for,2
